Model,MDO3014
Firmware Version,1.20

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.004
Horizontal Delay,0.016
Sample Interval,4e-07
Record Length,100000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,5
Vertical Position,0
,
,
,
Label,
TIME,CH1
1.144880e-02,0
1.144920e-02,0.2
1.144960e-02,0
1.145000e-02,0
1.145040e-02,0.2
1.145080e-02,0.2
1.145120e-02,0
1.145160e-02,0.2
1.145200e-02,0
1.145240e-02,0
1.145280e-02,0
1.145320e-02,0
1.145360e-02,0
1.145400e-02,0.2
1.145440e-02,0
1.145480e-02,0.2
1.145520e-02,0
1.145560e-02,0.2
1.145600e-02,0
1.145640e-02,0.2
1.145680e-02,0
1.145720e-02,0.2
1.145760e-02,0.2
1.145800e-02,0.2
1.145840e-02,0.2
1.145880e-02,0
1.145920e-02,0
1.145960e-02,0
1.146000e-02,0.2
1.146040e-02,0.2
1.146080e-02,0
1.146120e-02,0.2
1.146160e-02,0.2
1.146200e-02,0.2
1.146240e-02,0.2
1.146280e-02,0
1.146320e-02,0
1.146360e-02,0.2
1.146400e-02,0.2
1.146440e-02,0.2
1.146480e-02,0
1.146520e-02,0
1.146560e-02,0.2
1.146600e-02,0
1.146640e-02,0.2
1.146680e-02,0
1.146720e-02,0.2
1.146760e-02,0.2
1.146800e-02,0
1.146840e-02,0
1.146880e-02,0.2
1.146920e-02,0.2
1.146960e-02,0
1.147000e-02,0.2
1.147040e-02,0.2
1.147080e-02,0
1.147120e-02,0
1.147160e-02,0
1.147200e-02,0.2
1.147240e-02,0.2
1.147280e-02,0
1.147320e-02,0.2
1.147360e-02,0
1.147400e-02,0
1.147440e-02,0.2
1.147480e-02,0
1.147520e-02,0
1.147560e-02,0
1.147600e-02,0.2
1.147640e-02,0.2
1.147680e-02,0
1.147720e-02,0.2
1.147760e-02,0
1.147800e-02,0
1.147840e-02,0
1.147880e-02,0
1.147920e-02,0
1.147960e-02,0.2
1.148000e-02,0
1.148040e-02,0
1.148080e-02,0
1.148120e-02,0.2
1.148160e-02,0
1.148200e-02,0
1.148240e-02,0
1.148280e-02,0.2
1.148320e-02,0
1.148360e-02,0
1.148400e-02,0.2
1.148440e-02,0
1.148480e-02,0
1.148520e-02,0
1.148560e-02,0
1.148600e-02,0.2
1.148640e-02,0
1.148680e-02,0.2
1.148720e-02,0
1.148760e-02,0.2
1.148800e-02,0
1.148840e-02,0
1.148880e-02,0
1.148920e-02,0
1.148960e-02,0.2
1.149000e-02,0
1.149040e-02,0
1.149080e-02,0
1.149120e-02,0
1.149160e-02,0.2
1.149200e-02,0
1.149240e-02,0
1.149280e-02,0
1.149320e-02,0
1.149360e-02,0
1.149400e-02,0.2
1.149440e-02,0.2
1.149480e-02,0.2
1.149520e-02,0
1.149560e-02,0
1.149600e-02,0
1.149640e-02,0
1.149680e-02,0
1.149720e-02,0
1.149760e-02,0
1.149800e-02,0.2
1.149840e-02,0
1.149880e-02,0
1.149920e-02,0
1.149960e-02,0
1.150000e-02,0
1.150040e-02,0
1.150080e-02,0
1.150120e-02,0
1.150160e-02,0
1.150200e-02,0.2
1.150240e-02,0.2
1.150280e-02,0
1.150320e-02,0
1.150360e-02,0.2
1.150400e-02,0
1.150440e-02,0
1.150480e-02,0.2
1.150520e-02,0.2
1.150560e-02,0.2
1.150600e-02,0
1.150640e-02,0
1.150680e-02,0.2
1.150720e-02,0
1.150760e-02,0.2
1.150800e-02,0
1.150840e-02,0.2
1.150880e-02,0.2
1.150920e-02,0
1.150960e-02,0
1.151000e-02,0
1.151040e-02,0.2
1.151080e-02,0
1.151120e-02,0
1.151160e-02,0
1.151200e-02,0.2
1.151240e-02,0
1.151280e-02,0
1.151320e-02,0.2
1.151360e-02,0.2
1.151400e-02,0
1.151440e-02,0.2
1.151480e-02,0.2
1.151520e-02,0.2
1.151560e-02,0
1.151600e-02,0
1.151640e-02,0.2
1.151680e-02,0.2
1.151720e-02,0.2
1.151760e-02,0.2
1.151800e-02,0.2
1.151840e-02,0.2
1.151880e-02,0
1.151920e-02,0
1.151960e-02,0.2
1.152000e-02,0
1.152040e-02,0
1.152080e-02,0
1.152120e-02,0
1.152160e-02,0.2
1.152200e-02,0.2
1.152240e-02,0.2
1.152280e-02,0
1.152320e-02,0
1.152360e-02,0.2
1.152400e-02,0
1.152440e-02,0
1.152480e-02,0.2
1.152520e-02,0
1.152560e-02,0
1.152600e-02,0.2
1.152640e-02,0
1.152680e-02,0
1.152720e-02,0
1.152760e-02,0.2
1.152800e-02,0
1.152840e-02,0
1.152880e-02,0.2
1.152920e-02,0
1.152960e-02,0.2
1.153000e-02,0
1.153040e-02,0
1.153080e-02,0.2
1.153120e-02,0.2
1.153160e-02,0.2
1.153200e-02,0.2
1.153240e-02,0.2
1.153280e-02,0
1.153320e-02,0
1.153360e-02,0.2
1.153400e-02,0
1.153440e-02,0
1.153480e-02,0.2
1.153520e-02,0.2
1.153560e-02,0
1.153600e-02,0
1.153640e-02,0
1.153680e-02,0
1.153720e-02,0
1.153760e-02,0.2
1.153800e-02,0.2
1.153840e-02,0
1.153880e-02,0
1.153920e-02,0
1.153960e-02,0.2
1.154000e-02,0
1.154040e-02,0.2
1.154080e-02,0
1.154120e-02,0
1.154160e-02,0
1.154200e-02,0.2
1.154240e-02,0
1.154280e-02,0
1.154320e-02,0
1.154360e-02,0
1.154400e-02,0
1.154440e-02,0.2
1.154480e-02,0
1.154520e-02,0
1.154560e-02,0
1.154600e-02,0.2
1.154640e-02,0.2
1.154680e-02,0
1.154720e-02,0.2
1.154760e-02,0
1.154800e-02,0
1.154840e-02,0
1.154880e-02,0
1.154920e-02,0
1.154960e-02,0.2
1.155000e-02,0
1.155040e-02,0.2
1.155080e-02,0
1.155120e-02,0
1.155160e-02,0
1.155200e-02,0
1.155240e-02,0
1.155280e-02,0
1.155320e-02,0
1.155360e-02,0
1.155400e-02,0
1.155440e-02,0
1.155480e-02,0
1.155520e-02,0
1.155560e-02,0.2
1.155600e-02,0
1.155640e-02,0
1.155680e-02,0.2
1.155720e-02,0.2
1.155760e-02,0.2
1.155800e-02,0
1.155840e-02,0
1.155880e-02,0
1.155920e-02,0
1.155960e-02,0
1.156000e-02,0
1.156040e-02,0.2
1.156080e-02,0
1.156120e-02,0
1.156160e-02,0
1.156200e-02,0
1.156240e-02,0
1.156280e-02,0
1.156320e-02,0.2
1.156360e-02,0.2
1.156400e-02,0
1.156440e-02,0
1.156480e-02,0.2
1.156520e-02,0
1.156560e-02,0
1.156600e-02,0
1.156640e-02,0
1.156680e-02,0
1.156720e-02,0.2
1.156760e-02,0
1.156800e-02,0
1.156840e-02,0
1.156880e-02,0
1.156920e-02,0.2
1.156960e-02,0
1.157000e-02,0.2
1.157040e-02,0
1.157080e-02,0.2
1.157120e-02,0.2
1.157160e-02,0.2
1.157200e-02,0.2
1.157240e-02,0
1.157280e-02,0
1.157320e-02,0
1.157360e-02,0
1.157400e-02,0
1.157440e-02,0
1.157480e-02,0
1.157520e-02,0
1.157560e-02,0.2
1.157600e-02,0.2
1.157640e-02,0
1.157680e-02,0.2
1.157720e-02,0.2
1.157760e-02,0.2
1.157800e-02,0
1.157840e-02,0.2
1.157880e-02,0.2
1.157920e-02,0
1.157960e-02,0.2
1.158000e-02,0
1.158040e-02,0.2
1.158080e-02,0.2
1.158120e-02,0
1.158160e-02,0.2
1.158200e-02,0.2
1.158240e-02,0
1.158280e-02,0.2
1.158320e-02,0
1.158360e-02,0.2
1.158400e-02,0
1.158440e-02,0
1.158480e-02,0
1.158520e-02,0
1.158560e-02,0
1.158600e-02,0
1.158640e-02,0
1.158680e-02,0
1.158720e-02,0.2
1.158760e-02,0
1.158800e-02,0
1.158840e-02,0
1.158880e-02,0.2
1.158920e-02,0
1.158960e-02,0.2
1.159000e-02,0.2
1.159040e-02,0.2
1.159080e-02,0
1.159120e-02,0
1.159160e-02,0.2
1.159200e-02,0
1.159240e-02,0.2
1.159280e-02,0.2
1.159320e-02,0.2
1.159360e-02,0
1.159400e-02,0
1.159440e-02,0
1.159480e-02,0.2
1.159520e-02,0.2
1.159560e-02,0
1.159600e-02,0
1.159640e-02,0
1.159680e-02,0
1.159720e-02,0
1.159760e-02,0
1.159800e-02,0.2
1.159840e-02,0
1.159880e-02,0
1.159920e-02,0
1.159960e-02,0.2
1.160000e-02,0
1.160040e-02,0
1.160080e-02,0.2
1.160120e-02,0
1.160160e-02,0
1.160200e-02,0.2
1.160240e-02,0.2
1.160280e-02,0.2
1.160320e-02,0
1.160360e-02,0
1.160400e-02,0
1.160440e-02,0
1.160480e-02,0.2
1.160520e-02,0
1.160560e-02,0
1.160600e-02,0
1.160640e-02,0
1.160680e-02,0
1.160720e-02,0
1.160760e-02,0
1.160800e-02,0
1.160840e-02,0
1.160880e-02,0
1.160920e-02,0
1.160960e-02,0
1.161000e-02,0.2
1.161040e-02,0.2
1.161080e-02,0.2
1.161120e-02,0.2
1.161160e-02,0
1.161200e-02,0
1.161240e-02,0
1.161280e-02,0
1.161320e-02,0.2
1.161360e-02,0
1.161400e-02,0
1.161440e-02,0
1.161480e-02,0
1.161520e-02,0
1.161560e-02,0
1.161600e-02,0.2
1.161640e-02,0
1.161680e-02,0
1.161720e-02,0.2
1.161760e-02,0.2
1.161800e-02,0.2
1.161840e-02,0.2
1.161880e-02,0
1.161920e-02,0.2
1.161960e-02,0.2
1.162000e-02,0
1.162040e-02,0.2
1.162080e-02,0
1.162120e-02,0.2
1.162160e-02,0.2
1.162200e-02,0.2
1.162240e-02,0.2
1.162280e-02,0
1.162320e-02,0
1.162360e-02,0
1.162400e-02,0.2
1.162440e-02,0.2
1.162480e-02,0
1.162520e-02,0
1.162560e-02,0
1.162600e-02,0
1.162640e-02,0.2
1.162680e-02,0
1.162720e-02,0
1.162760e-02,0.4
1.162800e-02,0.2
1.162840e-02,0
1.162880e-02,0
1.162920e-02,0
1.162960e-02,0.2
1.163000e-02,0
1.163040e-02,0
1.163080e-02,0
1.163120e-02,0.2
1.163160e-02,0
1.163200e-02,0
1.163240e-02,0
1.163280e-02,0
1.163320e-02,0.2
1.163360e-02,0
1.163400e-02,0
1.163440e-02,0
1.163480e-02,0
1.163520e-02,0
1.163560e-02,0
1.163600e-02,0
1.163640e-02,0
1.163680e-02,0
1.163720e-02,0
1.163760e-02,0
1.163800e-02,0
1.163840e-02,0
1.163880e-02,0
1.163920e-02,0
1.163960e-02,0
1.164000e-02,0.2
1.164040e-02,0
1.164080e-02,0
1.164120e-02,0.2
1.164160e-02,0
1.164200e-02,0
1.164240e-02,0
1.164280e-02,0
1.164320e-02,0
1.164360e-02,0
1.164400e-02,0
1.164440e-02,0
1.164480e-02,0.2
1.164520e-02,0.2
1.164560e-02,0
1.164600e-02,0
1.164640e-02,0
1.164680e-02,0
1.164720e-02,0
1.164760e-02,0.2
1.164800e-02,0.2
1.164840e-02,0
1.164880e-02,0
1.164920e-02,0.2
1.164960e-02,0
1.165000e-02,0
1.165040e-02,0.2
1.165080e-02,0
1.165120e-02,0.2
1.165160e-02,0
1.165200e-02,0.2
1.165240e-02,0
1.165280e-02,0
1.165320e-02,0
1.165360e-02,0
1.165400e-02,0
1.165440e-02,0
1.165480e-02,0
1.165520e-02,0.2
1.165560e-02,0.2
1.165600e-02,0.2
1.165640e-02,0
1.165680e-02,0
1.165720e-02,0
1.165760e-02,0
1.165800e-02,0.2
1.165840e-02,0
1.165880e-02,0.2
1.165920e-02,0.2
1.165960e-02,0.2
1.166000e-02,0
1.166040e-02,0.2
1.166080e-02,0
1.166120e-02,0
1.166160e-02,0.2
1.166200e-02,0.2
1.166240e-02,0
1.166280e-02,0.2
1.166320e-02,0.4
1.166360e-02,0.2
1.166400e-02,0.2
1.166440e-02,0
1.166480e-02,0.2
1.166520e-02,0
1.166560e-02,0
1.166600e-02,0.2
1.166640e-02,0
1.166680e-02,0
1.166720e-02,0
1.166760e-02,0
1.166800e-02,0.2
1.166840e-02,0.2
1.166880e-02,0
1.166920e-02,0.2
1.166960e-02,0
1.167000e-02,0
1.167040e-02,0
1.167080e-02,0.2
1.167120e-02,0
1.167160e-02,0.2
1.167200e-02,0
1.167240e-02,0
1.167280e-02,0
1.167320e-02,0
1.167360e-02,0
1.167400e-02,0.2
1.167440e-02,0
1.167480e-02,0
1.167520e-02,0
1.167560e-02,0
1.167600e-02,0.2
1.167640e-02,0
1.167680e-02,0.2
1.167720e-02,0.2
1.167760e-02,0
1.167800e-02,0.2
1.167840e-02,0.2
1.167880e-02,0.2
1.167920e-02,0.2
1.167960e-02,0.2
1.168000e-02,0
1.168040e-02,0
1.168080e-02,0.2
1.168120e-02,0.2
1.168160e-02,0
1.168200e-02,0.2
1.168240e-02,0
1.168280e-02,0
1.168320e-02,0
1.168360e-02,0.2
1.168400e-02,0
1.168440e-02,0.2
1.168480e-02,0.2
1.168520e-02,0.4
1.168560e-02,0
1.168600e-02,0
1.168640e-02,0.2
1.168680e-02,0
1.168720e-02,0.2
1.168760e-02,0
1.168800e-02,0.2
1.168840e-02,0
1.168880e-02,0
1.168920e-02,0
1.168960e-02,0
1.169000e-02,0
1.169040e-02,0.2
1.169080e-02,0
1.169120e-02,0.4
1.169160e-02,0
1.169200e-02,0.2
1.169240e-02,0
1.169280e-02,0
1.169320e-02,0
1.169360e-02,0
1.169400e-02,0
1.169440e-02,0
1.169480e-02,0
1.169520e-02,0
1.169560e-02,0
1.169600e-02,0
1.169640e-02,0
1.169680e-02,0
1.169720e-02,0
1.169760e-02,0.2
1.169800e-02,0
1.169840e-02,0
1.169880e-02,0.2
1.169920e-02,0
1.169960e-02,0.2
1.170000e-02,0
1.170040e-02,0
1.170080e-02,0
1.170120e-02,0.2
1.170160e-02,0
1.170200e-02,0
1.170240e-02,0
1.170280e-02,0
1.170320e-02,0.2
1.170360e-02,0
1.170400e-02,0.2
1.170440e-02,0
1.170480e-02,0
1.170520e-02,0
1.170560e-02,0
1.170600e-02,0
1.170640e-02,0
1.170680e-02,0
1.170720e-02,0
1.170760e-02,0
1.170800e-02,0
1.170840e-02,0
1.170880e-02,0
1.170920e-02,0.2
1.170960e-02,0
1.171000e-02,0.2
1.171040e-02,0
1.171080e-02,0.2
1.171120e-02,0.2
1.171160e-02,0
1.171200e-02,0.2
1.171240e-02,0.2
1.171280e-02,0
1.171320e-02,0
1.171360e-02,0
1.171400e-02,0.2
1.171440e-02,0
1.171480e-02,0
1.171520e-02,0
1.171560e-02,0
1.171600e-02,0
1.171640e-02,0
1.171680e-02,0.2
1.171720e-02,0
1.171760e-02,0
1.171800e-02,0
1.171840e-02,0.2
1.171880e-02,0
1.171920e-02,0
1.171960e-02,0
1.172000e-02,0
1.172040e-02,0
1.172080e-02,0.2
1.172120e-02,0
1.172160e-02,0.2
1.172200e-02,0.2
1.172240e-02,0
1.172280e-02,0
1.172320e-02,0.2
1.172360e-02,0
1.172400e-02,0.2
1.172440e-02,0.2
1.172480e-02,0
1.172520e-02,0.2
1.172560e-02,0.2
1.172600e-02,0
1.172640e-02,0
1.172680e-02,0
1.172720e-02,0
1.172760e-02,0
1.172800e-02,0
1.172840e-02,0.2
1.172880e-02,0.2
1.172920e-02,0
1.172960e-02,0
1.173000e-02,0.2
1.173040e-02,0.2
1.173080e-02,0
1.173120e-02,0
1.173160e-02,0
1.173200e-02,0
1.173240e-02,0
1.173280e-02,0.2
1.173320e-02,0
1.173360e-02,0
1.173400e-02,0.2
1.173440e-02,0
1.173480e-02,0
1.173520e-02,0
1.173560e-02,0
1.173600e-02,0
1.173640e-02,0.2
1.173680e-02,0
1.173720e-02,0
1.173760e-02,0
1.173800e-02,0
1.173840e-02,0
1.173880e-02,0
1.173920e-02,0
1.173960e-02,0
1.174000e-02,0
1.174040e-02,0
1.174080e-02,0
1.174120e-02,0
1.174160e-02,0
1.174200e-02,0
1.174240e-02,0
1.174280e-02,0
1.174320e-02,0
1.174360e-02,0.2
1.174400e-02,0
1.174440e-02,0.2
1.174480e-02,0.2
1.174520e-02,0
1.174560e-02,0
1.174600e-02,0
1.174640e-02,0.2
1.174680e-02,0
1.174720e-02,0
1.174760e-02,0
1.174800e-02,0
1.174840e-02,0
1.174880e-02,0
1.174920e-02,0
1.174960e-02,0
1.175000e-02,0
1.175040e-02,0.2
1.175080e-02,0.2
1.175120e-02,0.2
1.175160e-02,0
1.175200e-02,0.2
1.175240e-02,0.2
1.175280e-02,0
1.175320e-02,0
1.175360e-02,0
1.175400e-02,0
1.175440e-02,0
1.175480e-02,0
1.175520e-02,0
1.175560e-02,0
1.175600e-02,0
1.175640e-02,0
1.175680e-02,0.2
1.175720e-02,0
1.175760e-02,0
1.175800e-02,0
1.175840e-02,0
1.175880e-02,0.2
1.175920e-02,0
1.175960e-02,0
1.176000e-02,0
1.176040e-02,0.2
1.176080e-02,0
1.176120e-02,0.2
1.176160e-02,0.2
1.176200e-02,0.2
1.176240e-02,0.4
1.176280e-02,0
1.176320e-02,0.2
1.176360e-02,0.2
1.176400e-02,0.2
1.176440e-02,0
1.176480e-02,0.2
1.176520e-02,0
1.176560e-02,0
1.176600e-02,0
1.176640e-02,0
1.176680e-02,0
1.176720e-02,0
1.176760e-02,0
1.176800e-02,0
1.176840e-02,0.2
1.176880e-02,0.2
1.176920e-02,0.2
1.176960e-02,0
1.177000e-02,0.2
1.177040e-02,0
1.177080e-02,0.2
1.177120e-02,0.2
1.177160e-02,0
1.177200e-02,0
1.177240e-02,0
1.177280e-02,0
1.177320e-02,0
1.177360e-02,0.2
1.177400e-02,0
1.177440e-02,0.2
1.177480e-02,0
1.177520e-02,0
1.177560e-02,0.2
1.177600e-02,0
1.177640e-02,0
1.177680e-02,0
1.177720e-02,0
1.177760e-02,0
1.177800e-02,0.2
1.177840e-02,0.2
1.177880e-02,0
1.177920e-02,0.2
1.177960e-02,0
1.178000e-02,0
1.178040e-02,0
1.178080e-02,0.2
1.178120e-02,0
1.178160e-02,0
1.178200e-02,0
1.178240e-02,0
1.178280e-02,0.2
1.178320e-02,0
1.178360e-02,0
1.178400e-02,0.2
1.178440e-02,0
1.178480e-02,0.2
1.178520e-02,0
1.178560e-02,0
1.178600e-02,0.2
1.178640e-02,0
1.178680e-02,0
1.178720e-02,0
1.178760e-02,0.2
1.178800e-02,0
1.178840e-02,0
1.178880e-02,0.2
1.178920e-02,0
1.178960e-02,0.2
1.179000e-02,0.2
1.179040e-02,0
1.179080e-02,0.2
1.179120e-02,0
1.179160e-02,0
1.179200e-02,0
1.179240e-02,0
1.179280e-02,0.2
1.179320e-02,0
1.179360e-02,0
1.179400e-02,0
1.179440e-02,0.2
1.179480e-02,0
1.179520e-02,0
1.179560e-02,0
1.179600e-02,0
1.179640e-02,0.2
1.179680e-02,0
1.179720e-02,0.2
1.179760e-02,0.2
1.179800e-02,0
1.179840e-02,0.2
1.179880e-02,0
1.179920e-02,0.2
1.179960e-02,0
1.180000e-02,0
1.180040e-02,0.2
1.180080e-02,0
1.180120e-02,0.2
1.180160e-02,0
1.180200e-02,0.2
1.180240e-02,0
1.180280e-02,0
1.180320e-02,0
1.180360e-02,0.2
1.180400e-02,0
1.180440e-02,0.2
1.180480e-02,0.2
1.180520e-02,0
1.180560e-02,0.2
1.180600e-02,0
1.180640e-02,0
1.180680e-02,0
1.180720e-02,0
1.180760e-02,0
1.180800e-02,0.2
1.180840e-02,0
1.180880e-02,0.2
1.180920e-02,0
1.180960e-02,0
1.181000e-02,0
1.181040e-02,0
1.181080e-02,0.2
1.181120e-02,0.2
1.181160e-02,0
1.181200e-02,0.2
1.181240e-02,0
1.181280e-02,0
1.181320e-02,0
1.181360e-02,0
1.181400e-02,0
1.181440e-02,0.2
1.181480e-02,0
1.181520e-02,0
1.181560e-02,0.2
1.181600e-02,0
1.181640e-02,0
1.181680e-02,0
1.181720e-02,0
1.181760e-02,0
1.181800e-02,0
1.181840e-02,0.2
1.181880e-02,0.2
1.181920e-02,0.2
1.181960e-02,0.2
1.182000e-02,0.2
1.182040e-02,0
1.182080e-02,0
1.182120e-02,0
1.182160e-02,0.2
1.182200e-02,0
1.182240e-02,0
1.182280e-02,0
1.182320e-02,0
1.182360e-02,0
1.182400e-02,0.2
1.182440e-02,0
1.182480e-02,0
1.182520e-02,0.2
1.182560e-02,0
1.182600e-02,0
1.182640e-02,0.2
1.182680e-02,0.2
1.182720e-02,0
1.182760e-02,0
1.182800e-02,0.2
1.182840e-02,0
1.182880e-02,0
1.182920e-02,0
1.182960e-02,0.2
1.183000e-02,0
1.183040e-02,0.2
1.183080e-02,0
1.183120e-02,0.2
1.183160e-02,0
1.183200e-02,0.2
1.183240e-02,0.2
1.183280e-02,0
1.183320e-02,0.2
1.183360e-02,0
1.183400e-02,0
1.183440e-02,0
1.183480e-02,0
1.183520e-02,0
1.183560e-02,0
1.183600e-02,0
1.183640e-02,0.2
1.183680e-02,0
1.183720e-02,0
1.183760e-02,0.2
1.183800e-02,0.2
1.183840e-02,0.2
1.183880e-02,0.2
1.183920e-02,0
1.183960e-02,0.2
1.184000e-02,0.2
1.184040e-02,0
1.184080e-02,0.2
1.184120e-02,0
1.184160e-02,0.2
1.184200e-02,0
1.184240e-02,0.2
1.184280e-02,0.2
1.184320e-02,0.2
1.184360e-02,0
1.184400e-02,0.2
1.184440e-02,0
1.184480e-02,0.2
1.184520e-02,0.2
1.184560e-02,0.2
1.184600e-02,0
1.184640e-02,0
1.184680e-02,0.2
1.184720e-02,0.2
1.184760e-02,0
1.184800e-02,0
1.184840e-02,0.2
1.184880e-02,0.2
1.184920e-02,0
1.184960e-02,0.2
1.185000e-02,0.2
1.185040e-02,0
1.185080e-02,0.2
1.185120e-02,0.2
1.185160e-02,0
1.185200e-02,0.2
1.185240e-02,0.2
1.185280e-02,0.2
1.185320e-02,0.2
1.185360e-02,0
1.185400e-02,0
1.185440e-02,0
1.185480e-02,0.2
1.185520e-02,0
1.185560e-02,0.2
1.185600e-02,0.2
1.185640e-02,0.2
1.185680e-02,0
1.185720e-02,0.2
1.185760e-02,0.2
1.185800e-02,0.2
1.185840e-02,0.2
1.185880e-02,0
1.185920e-02,0.2
1.185960e-02,0
1.186000e-02,0.2
1.186040e-02,0.2
1.186080e-02,0
1.186120e-02,0
1.186160e-02,0
1.186200e-02,0.2
1.186240e-02,0.2
1.186280e-02,0
1.186320e-02,0.2
1.186360e-02,0
1.186400e-02,0
1.186440e-02,0
1.186480e-02,0
1.186520e-02,0
1.186560e-02,0
1.186600e-02,0.2
1.186640e-02,0.2
1.186680e-02,0.2
1.186720e-02,0
1.186760e-02,0.2
1.186800e-02,0.2
1.186840e-02,0.2
1.186880e-02,0
1.186920e-02,0.2
1.186960e-02,0.2
1.187000e-02,0.2
1.187040e-02,0.2
1.187080e-02,0.2
1.187120e-02,0
1.187160e-02,0.4
1.187200e-02,0
1.187240e-02,0.2
1.187280e-02,0
1.187320e-02,0
1.187360e-02,0.2
1.187400e-02,0.2
1.187440e-02,0
1.187480e-02,0.2
1.187520e-02,0
1.187560e-02,0.2
1.187600e-02,0.2
1.187640e-02,0.2
1.187680e-02,0.2
1.187720e-02,0
1.187760e-02,0
1.187800e-02,0
1.187840e-02,0
1.187880e-02,0
1.187920e-02,0
1.187960e-02,0.2
1.188000e-02,0
1.188040e-02,0.2
1.188080e-02,0
1.188120e-02,0.2
1.188160e-02,0
1.188200e-02,0
1.188240e-02,0
1.188280e-02,0
1.188320e-02,0.2
1.188360e-02,0
1.188400e-02,0.2
1.188440e-02,0
1.188480e-02,0
1.188520e-02,0.2
1.188560e-02,0
1.188600e-02,0.2
1.188640e-02,0.2
1.188680e-02,0.2
1.188720e-02,0
1.188760e-02,0
1.188800e-02,0.2
1.188840e-02,0
1.188880e-02,0
1.188920e-02,0
1.188960e-02,0
1.189000e-02,0
1.189040e-02,0
1.189080e-02,0
1.189120e-02,0
1.189160e-02,0
1.189200e-02,0
1.189240e-02,0.2
1.189280e-02,0.2
1.189320e-02,0.2
1.189360e-02,0
1.189400e-02,0
1.189440e-02,0.2
1.189480e-02,0
1.189520e-02,0
1.189560e-02,0
1.189600e-02,0
1.189640e-02,0.2
1.189680e-02,0
1.189720e-02,0.2
1.189760e-02,0
1.189800e-02,0
1.189840e-02,0
1.189880e-02,0
1.189920e-02,0.2
1.189960e-02,0
1.190000e-02,0.2
1.190040e-02,0
1.190080e-02,0
1.190120e-02,0.2
1.190160e-02,0.2
1.190200e-02,0.2
1.190240e-02,0
1.190280e-02,0.4
1.190320e-02,0
1.190360e-02,0
1.190400e-02,0.2
1.190440e-02,0
1.190480e-02,0
1.190520e-02,0.2
1.190560e-02,0.2
1.190600e-02,0
1.190640e-02,0
1.190680e-02,0.2
1.190720e-02,0.2
1.190760e-02,0.2
1.190800e-02,0.2
1.190840e-02,0
1.190880e-02,0
1.190920e-02,0
1.190960e-02,0.2
1.191000e-02,0.2
1.191040e-02,0.2
1.191080e-02,0
1.191120e-02,0.2
1.191160e-02,0.2
1.191200e-02,0
1.191240e-02,0.2
1.191280e-02,0
1.191320e-02,0
1.191360e-02,0
1.191400e-02,0.2
1.191440e-02,0.2
1.191480e-02,0
1.191520e-02,0.2
1.191560e-02,0
1.191600e-02,0.2
1.191640e-02,0.2
1.191680e-02,0
1.191720e-02,0
1.191760e-02,0
1.191800e-02,0
1.191840e-02,0
1.191880e-02,0
1.191920e-02,0
1.191960e-02,0
1.192000e-02,0
1.192040e-02,0
1.192080e-02,0.2
1.192120e-02,0
1.192160e-02,0
1.192200e-02,0
1.192240e-02,0
1.192280e-02,0
1.192320e-02,0
1.192360e-02,0
1.192400e-02,0
1.192440e-02,0
1.192480e-02,0.2
1.192520e-02,0
1.192560e-02,0
1.192600e-02,0
1.192640e-02,0.2
1.192680e-02,0
1.192720e-02,0
1.192760e-02,0.2
1.192800e-02,0
1.192840e-02,0
1.192880e-02,0
1.192920e-02,0
1.192960e-02,0
1.193000e-02,0
1.193040e-02,0
1.193080e-02,0
1.193120e-02,0
1.193160e-02,0.2
1.193200e-02,0.2
1.193240e-02,0
1.193280e-02,0.4
1.193320e-02,0.2
1.193360e-02,0.2
1.193400e-02,0
1.193440e-02,0
1.193480e-02,0.2
1.193520e-02,0
1.193560e-02,0
1.193600e-02,0
1.193640e-02,0
1.193680e-02,0
1.193720e-02,0
1.193760e-02,0.2
1.193800e-02,0
1.193840e-02,0
1.193880e-02,0
1.193920e-02,0
1.193960e-02,0
1.194000e-02,0
1.194040e-02,0.2
1.194080e-02,0
1.194120e-02,0
1.194160e-02,0
1.194200e-02,0
1.194240e-02,0
1.194280e-02,0
1.194320e-02,0.2
1.194360e-02,0
1.194400e-02,0.2
1.194440e-02,0
1.194480e-02,0
1.194520e-02,0
1.194560e-02,0
1.194600e-02,0
1.194640e-02,0
1.194680e-02,0
1.194720e-02,0
1.194760e-02,0
1.194800e-02,0
1.194840e-02,0.2
1.194880e-02,0
1.194920e-02,0
1.194960e-02,0
1.195000e-02,0
1.195040e-02,0.2
1.195080e-02,0.2
1.195120e-02,0.2
1.195160e-02,0.2
1.195200e-02,0
1.195240e-02,0.2
1.195280e-02,0.2
1.195320e-02,0
1.195360e-02,0.2
1.195400e-02,0
1.195440e-02,0.2
1.195480e-02,0.2
1.195520e-02,0
1.195560e-02,0
1.195600e-02,0
1.195640e-02,0
1.195680e-02,0.2
1.195720e-02,0
1.195760e-02,0
1.195800e-02,0
1.195840e-02,0
1.195880e-02,0
1.195920e-02,0.2
1.195960e-02,0.2
1.196000e-02,0
1.196040e-02,0
1.196080e-02,0
1.196120e-02,0
1.196160e-02,0
1.196200e-02,0.2
1.196240e-02,0
1.196280e-02,0.2
1.196320e-02,0.4
1.196360e-02,0
